user_id,frequency,recency,T,monetary_value,total_orders,total_spend,avg_order_value,unique_products,avg_basket_size,interpurchase_std,is_one_time_buyer,cancellation_rate,country,actual_holdout_transactions,actual_holdout_revenue,purchased_in_holdout,recency_ratio,country_enc,p_purchase,is_test,spend_tier,expected_revenue_if_purchase,clv_180d,clv_12m,propensity_decile,segment
17147,6,22,513,368.145,7,2458.4700000000003,351.21000000000004,74,14.428571428571429,42.76758897420647,0,0.5,United Kingdom,2,741.48,1,0.0428849902534113,38,0.9447902321815492,False,High Spend,2866.18,2707.9388676741128,5401.080255197001,9,High Value
17149,0,267,267,143.10000000000002,1,143.10000000000002,143.10000000000002,6,6.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.2077634274959564,False,Low Spend,402.12,83.54582946467399,166.63512434210932,2,Low Value
17150,5,192,549,243.74,6,1357.95,226.325,64,15.333333333333334,44.63406770618156,0,0.0,United Kingdom,0,0.0,0,0.3497267759562841,38,0.5805683374404907,False,Mid Spend,850.75,493.9185130774975,985.1380178868119,7,Growing
17151,0,551,551,231.90000000000003,1,231.90000000000003,231.90000000000003,4,4.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.0835661448538303,False,Mid Spend,850.75,71.09389773439612,141.799304224342,1,At-Risk
17152,3,10,241,563.1666666666666,4,2016.5,504.125,9,4.0,81.34699338840578,0,0.2,United Kingdom,0,0.0,0,0.0414937759336099,38,0.72758047580719,False,High Spend,2866.18,2085.3766081490517,4159.357715707125,8,High Value
17155,4,343,552,124.425,5,640.76,128.152,31,10.0,43.73690280148637,0,0.0,United Kingdom,2,251.7,1,0.6213768115942029,38,0.3145004540681839,False,Low Spend,402.12,126.4669225898981,252.24276910006998,3,Low Value
17156,0,307,307,591.87,1,591.87,591.87,39,39.0,0.0,1,0.5,United Kingdom,0,0.0,0,1.0,38,0.3431476712226867,True,High Spend,2866.18,983.5229923050401,1961.6715420291785,4,Growing
17157,16,296,551,281.29625,17,4832.9,284.2882352941176,69,7.529411764705882,16.14517471774978,0,0.0,United Kingdom,2,319.0,1,0.5372050816696915,38,0.3922532439231873,False,Mid Spend,850.75,333.70944726765157,665.5953456431301,4,Growing
17158,3,48,458,371.02666666666664,4,1411.58,352.895,61,21.25,47.148700936505136,0,0.2,United Kingdom,1,568.42,1,0.1048034934497816,38,0.7371042847633362,True,High Spend,2866.18,2112.673558902979,4213.802453549658,8,High Value
17159,1,293,461,299.41,2,560.71,280.355,27,14.5,0.0,0,0.0,United Kingdom,3,1538.88,1,0.6355748373101953,38,0.2806961089372635,True,Mid Spend,850.75,238.8022146783769,476.2994992218993,3,Low Value
17160,12,41,551,589.1883333333333,13,7896.2,607.4,184,38.61538461538461,30.86038943959775,0,0.0714285714285714,United Kingdom,4,2312.96,1,0.0744101633393829,38,0.9842424154281616,False,High Spend,2866.18,2821.0159262518882,5626.616464928629,10,High Value
17161,0,260,260,856.01,1,856.01,856.01,52,52.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.345742666721344,False,High Spend,2866.18,990.9607165033817,1976.5063471242313,4,Growing
17162,7,6,121,105.8385714285714,8,1165.28,145.66,70,9.0,21.744183677699283,0,0.1111111111111111,United Kingdom,2,550.1800000000001,1,0.0495867768595041,38,0.8797970056533814,False,Low Spend,402.12,353.7839719133377,705.6346980785152,9,Growing
17163,1,261,491,265.44,2,406.68,203.34,24,12.5,0.0,0,0.0,United Kingdom,2,293.1,1,0.5315682281059063,38,0.341224592924118,True,Mid Spend,850.75,290.2968224301934,579.007323426342,3,Low Value
17164,1,28,89,316.09,2,943.22,471.61,49,28.5,0.0,0,0.0,United Kingdom,5,1524.13,1,0.3146067415730337,38,0.7068876147270202,False,Mid Spend,850.75,601.3846382290125,1199.4830216043144,8,Growing
17165,5,100,544,283.732,6,1794.3200000000002,299.05333333333334,77,16.666666666666668,53.6404697966004,0,0.25,United Kingdom,0,0.0,0,0.1838235294117647,38,0.7187137007713318,False,Mid Spend,850.75,611.4456809312105,1219.5501286332888,8,Growing
17166,0,19,19,127.59,1,127.59,127.59,10,10.0,0.0,1,0.5,United Kingdom,1,78.75,1,1.0,38,0.3998366117477417,False,Low Spend,402.12,160.78229831600189,320.68600483792727,5,Low Value
17167,2,195,261,304.71000000000004,3,867.11,289.0366666666667,64,26.0,7.0710678118654755,0,0.0,United Kingdom,0,0.0,0,0.7471264367816092,38,0.3947153508663177,False,Mid Spend,850.75,335.8040847495198,669.7731745004083,5,Growing
17168,0,314,314,400.2,1,400.2,400.2,21,21.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.2308644413948059,True,High Spend,2866.18,661.6990446369648,1319.782247499957,2,Growing
17169,0,394,394,320.95,1,320.95,320.95,21,21.0,0.0,1,0.5,United Kingdom,2,835.78,1,1.0,38,0.2126067906618118,False,Mid Spend,850.75,180.87522715553638,360.7620650916436,2,Low Value
17170,1,190,205,106.2,2,178.68,89.34,8,5.0,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0,0.926829268292683,38,0.2931961089372635,False,Low Spend,402.12,117.9000193258524,235.15577625101707,3,Low Value
17171,1,105,477,224.91,2,384.59,192.295,25,12.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.220125786163522,38,0.3431476712226867,False,Mid Spend,850.75,291.9328812927007,582.2705009389932,4,Low Value
17172,1,246,542,301.99,2,638.81,319.405,24,12.0,0.0,0,0.5,United Kingdom,1,317.76,1,0.4538745387453874,38,0.3515550255775451,False,Mid Spend,850.75,299.0854380100965,596.5365293644,4,Growing
17174,0,33,33,59.9,1,59.9,59.9,4,4.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3387036204338073,False,Low Spend,402.12,136.1994998488426,271.65474013566967,3,Low Value
17175,0,112,112,519.08,1,519.08,519.08,27,27.0,0.0,1,0.0,United Kingdom,3,924.61,1,1.0,38,0.3984233498573303,False,High Spend,2866.18,1141.953036894083,2277.66589325869,5,Growing
17176,2,17,493,307.99,3,902.32,300.7733333333333,37,14.0,123.74368670764582,0,0.0,United Kingdom,0,0.0,0,0.0344827586206896,38,0.6118807435035706,False,Mid Spend,850.75,520.5575425356627,1038.270508336158,7,Growing
17177,0,321,321,119.5,1,119.5,119.5,29,29.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.1252101376652717,False,Low Spend,402.12,50.349500557959054,100.42386723308773,1,At-Risk
17178,0,547,547,432.96,1,432.96,432.96,31,31.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.1456574335694313,False,High Spend,2866.18,417.4804229480326,832.6795321094639,2,At-Risk
17179,4,48,378,272.6525,5,1283.78,256.756,69,26.8,60.73439442907673,0,0.0,United Kingdom,1,223.48,1,0.1269841269841269,38,0.6929691076278687,True,Mid Spend,850.75,589.5434683144093,1175.865387621636,8,Growing
17180,9,57,503,203.8766666666667,10,2005.6,200.56,179,36.4,34.46374907058139,0,0.2307692307692307,United Kingdom,1,231.17,1,0.1133200795228628,38,0.9607902288436888,False,Mid Spend,850.75,817.3922871887683,1630.3179498573793,10,Growing
17181,1,189,411,155.52,2,225.45,112.725,7,3.5,0.0,0,0.0,United Kingdom,1,84.39999999999999,1,0.4598540145985401,38,0.3846763134002685,False,Low Spend,402.12,154.68603914451597,308.5267993866029,4,Low Value
17182,1,238,534,142.8,2,321.3,160.65,4,3.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.445692883895131,38,0.3265824079513549,True,Low Spend,402.12,131.32531788539885,261.9330110828993,3,Low Value
17184,1,385,546,147.86,2,198.41000000000005,99.205,14,7.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.7051282051282052,38,0.1491713866591453,False,Low Spend,402.12,59.984798003375516,119.64181022531181,2,At-Risk
17185,2,407,414,80.605,3,229.46,76.48666666666666,38,14.666666666666666,4.242640687119285,0,0.0,United Kingdom,0,0.0,0,0.9830917874396136,38,0.1773117423057556,True,Low Spend,402.12,71.30059781599044,142.21157487888803,2,At-Risk
17187,1,42,342,203.95,2,467.71,233.855,21,11.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.1228070175438596,38,0.4609865665435791,False,Mid Spend,850.75,392.18432148694995,782.2255592499275,5,Growing
17188,8,131,547,401.89,9,3543.1400000000003,393.68222222222226,106,13.77777777777778,23.378867136185804,0,0.3076923076923077,United Kingdom,4,1049.79,1,0.2394881170018281,38,0.7779931783676147,False,High Spend,2866.18,2229.8684879736898,4447.551902242605,8,High Value
17189,3,175,553,189.36333333333337,4,796.45,199.1125,87,24.0,98.65258908580826,0,0.0,United Kingdom,1,157.18,1,0.3164556962025316,38,0.529543149471283,False,Low Spend,402.12,212.93989126539233,424.7161765675858,6,Low Value
17190,5,23,460,213.914,6,1474.99,245.83166666666668,143,27.5,87.39107505918439,0,0.1428571428571428,United Kingdom,1,249.74,1,0.05,38,0.8078931331634521,True,Mid Spend,850.75,687.3150830388068,1370.8743459517186,8,Growing
17191,12,7,554,260.88499999999993,13,3392.36,260.95076923076925,224,30.46153846153846,33.65725190892159,0,0.0714285714285714,United Kingdom,2,917.98,1,0.0126353790613718,38,0.9808333277702332,False,Mid Spend,850.75,834.4439536005259,1664.3281041759124,10,Growing
17192,0,352,352,75.28,1,75.28,75.28,20,20.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.0874731235206127,False,Low Spend,402.12,35.174692430108784,70.15717342617326,1,At-Risk
17193,1,202,553,565.74,2,610.74,305.37,12,6.0,0.0,0,0.3333333333333333,United Kingdom,7,1699.3000000000002,1,0.3652802893309222,38,0.4138577282428741,False,High Spend,2866.18,1186.190743535161,2365.899570438982,5,Growing
17194,1,176,346,226.78,2,776.66,388.33,56,28.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.5086705202312138,38,0.4350655913352966,False,Mid Spend,850.75,370.13205182850356,738.2415241388186,5,Growing
17195,0,471,471,562.98,1,562.98,562.98,31,31.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.1475364789366722,False,High Spend,2866.18,422.8661051987111,843.421466653167,2,At-Risk
17196,0,243,243,327.75,1,327.75,327.75,84,84.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.341224592924118,False,Mid Spend,850.75,290.2968224301934,579.007323426342,3,Low Value
17198,1,181,187,249.65,2,521.66,260.83,73,38.0,0.0,0,0.0,United Kingdom,1,170.56,1,0.9679144385026738,38,0.4688986539840698,False,Mid Spend,850.75,398.9155298769474,795.6511934704142,5,Growing
17199,0,398,398,135.04000000000002,1,135.04000000000002,135.04000000000002,8,8.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.1025658406317234,False,Low Spend,402.12,41.24377583482862,82.2621758454232,1,At-Risk
17200,3,203,468,65.3,4,356.71,89.1775,25,6.25,152.4204710660612,0,0.0,United Kingdom,0,0.0,0,0.4337606837606838,38,0.4142322599887847,False,Low Spend,402.12,166.57107638669012,332.2319283122508,5,Low Value
17201,2,339,483,201.525,3,842.8199999999999,280.94,118,40.666666666666664,65.05382386916237,0,0.25,United Kingdom,1,289.78,1,0.7018633540372671,38,0.3667460143566131,False,Mid Spend,850.75,312.0091717138886,622.3133752763351,4,Growing
17202,0,236,236,160.65,1,160.65,160.65,8,8.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.2663629531860351,False,Low Spend,402.12,107.10987073516843,213.63444163025397,2,Low Value
17203,3,204,204,70.39999999999999,4,2004.01,501.0025,84,28.0,0.0,0,0.0,United Kingdom,6,3560.08,1,1.0,38,0.4196175038814544,False,Low Spend,402.12,168.73659066081046,336.5511234491575,5,Low Value
17204,6,57,363,815.16,7,5190.29,741.47,107,23.285714285714285,47.13243752095436,0,0.4166666666666667,United Kingdom,2,314.4,1,0.1570247933884297,38,0.939352560043335,True,High Spend,2866.18,2692.3535205450057,5369.994726770094,9,High Value
17205,1,232,380,340.32,2,615.27,307.635,18,11.0,0.0,0,0.0,United Kingdom,1,384.08,1,0.6105263157894737,38,0.4121616959571838,True,Mid Spend,850.75,350.6465628355741,699.3770242348883,5,Growing
17207,0,468,468,291.77,1,291.77,291.77,54,54.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.1351002469658851,False,Mid Spend,850.75,114.93653510622676,229.24500171460528,1,At-Risk
17208,0,211,211,111.15,1,111.15,111.15,21,21.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.2281838446855545,False,Low Spend,402.12,91.75728762495518,183.0131693066046,2,Low Value
17209,2,465,552,137.65,3,595.7,198.5666666666667,36,12.333333333333334,50.204581464244875,0,0.0,United Kingdom,0,0.0,0,0.842391304347826,38,0.1725446403026581,True,Low Spend,402.12,69.38365075850487,138.38815588444962,2,At-Risk
17210,0,208,208,251.72,1,251.72,251.72,47,47.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.341224592924118,False,Mid Spend,850.75,290.2968224301934,579.007323426342,3,Low Value
17211,9,49,542,258.1488888888889,10,2710.07,271.007,166,25.4,70.92954250522133,0,0.1666666666666666,United Kingdom,3,1063.28,1,0.0904059040590405,38,0.8698113560676575,False,Mid Spend,850.75,739.9920111745596,1475.9403501569084,9,Growing
17212,2,69,302,172.945,3,794.41,264.80333333333334,29,9.666666666666666,125.15790027001891,0,0.0,United Kingdom,0,0.0,0,0.2284768211920529,38,0.5125167310237885,False,Low Spend,402.12,206.09322787928582,411.060263256499,6,Low Value
17213,8,132,540,340.0525,9,3025.12,336.1244444444444,91,17.555555555555557,48.08028999199449,0,0.4375,United Kingdom,4,1844.28,1,0.2444444444444444,38,0.697090458869934,False,Mid Spend,850.75,593.0497078835964,1182.8587069809437,8,Growing
17214,3,65,175,146.97333333333333,4,611.97,152.9925,56,16.5,17.578395831246947,0,0.0,United Kingdom,2,447.15,1,0.3714285714285714,38,0.6918272972106934,False,Low Spend,402.12,278.197592754364,554.8749800838408,8,Low Value
17215,0,280,280,186.15,1,186.15,186.15,11,11.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.1306392088532448,False,Low Spend,402.12,52.532638664066795,104.7782137288764,1,At-Risk
17216,0,370,370,63.6,1,63.6,63.6,13,13.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.0874731235206127,True,Low Spend,402.12,35.174692430108784,70.15717342617326,1,At-Risk
17217,1,50,435,113.5,2,210.1,105.05,27,13.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.1149425287356321,38,0.345742666721344,False,Low Spend,402.12,139.03004114198686,277.3003552831978,4,Low Value
17218,12,30,499,207.77166666666665,13,2881.0,221.6153846153846,192,25.53846153846154,38.87119366535709,0,0.0,United Kingdom,5,1008.39,1,0.0601202404809619,38,0.967040228843689,False,Mid Spend,850.75,822.7094746887684,1640.9232691879806,10,Growing
17219,0,232,232,144.9,1,144.9,144.9,24,24.0,0.0,1,0.0,United Kingdom,1,114.23,1,1.0,38,0.2928453147411346,False,Low Spend,402.12,117.75895796370506,234.87442435383795,3,Low Value
17220,11,22,504,228.62181818181824,12,2726.69,227.22416666666663,276,32.083333333333336,52.13304657752648,0,0.0,United Kingdom,9,1724.72,1,0.0436507936507936,38,0.9241793036460876,False,Mid Spend,850.75,786.245542576909,1568.1946614238896,9,Growing
17221,2,407,423,145.09,3,642.14,214.04666666666665,58,20.0,10.606601717798211,0,0.0,United Kingdom,2,334.48,1,0.9621749408983452,38,0.277785050868988,False,Low Spend,402.12,111.70292465543747,222.79545081549003,2,Low Value
17222,4,293,514,260.1775,5,1234.96,246.992,70,16.4,43.18178628387977,0,0.0,United Kingdom,1,328.65,1,0.5700389105058365,38,0.3433321058750153,True,Mid Spend,850.75,292.08978907316924,582.5834590803648,4,Low Value
17223,2,126,191,190.945,3,523.04,174.34666666666666,61,22.333333333333332,36.76955262170047,0,0.0,United Kingdom,0,0.0,0,0.6596858638743456,38,0.529543149471283,False,Low Spend,402.12,212.93989126539233,424.7161765675858,6,Low Value
17224,0,317,317,100.86,1,100.86,100.86,8,8.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.0874731235206127,False,Low Spend,402.12,35.174692430108784,70.15717342617326,1,At-Risk
17225,0,397,397,131.15,1,131.15,131.15,5,5.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.0958322577178478,False,Low Spend,402.12,38.53606747350096,76.86155534332158,1,At-Risk
17226,2,124,481,237.245,3,895.47,298.49,51,19.333333333333332,59.39696961966999,0,0.0,United Kingdom,0,0.0,0,0.2577962577962578,38,0.4936518728733062,False,Mid Spend,850.75,419.97433084696524,837.6537199953132,6,Growing
17227,7,72,509,156.80857142857144,8,1305.76,163.22,47,10.25,35.353992163612325,0,0.0,United Kingdom,4,573.1700000000001,1,0.1414538310412573,38,0.7663049459457397,False,Low Spend,402.12,308.14654486370085,614.6092288265072,8,Growing
17228,8,23,453,184.1825,9,1601.52,177.94666666666666,132,22.11111111111111,32.380549717384355,0,0.0,United Kingdom,4,1218.51,1,0.0507726269315673,38,0.9419166684150696,False,Low Spend,402.12,378.7635307030678,755.4573153367198,9,Growing
17230,17,80,547,534.3699999999999,18,9388.49,521.5827777777778,141,12.055555555555555,48.9620200948113,0,0.217391304347826,United Kingdom,0,0.0,0,0.1462522851919561,38,0.9131303429603576,True,High Spend,2866.18,2617.1959263861177,5220.090235688158,9,High Value
17231,20,6,548,267.97400000000005,21,5644.83,268.8014285714286,436,43.666666666666664,16.229521509306817,0,0.2758620689655172,United Kingdom,4,1419.97,1,0.010948905109489,38,0.9846590876579284,False,Mid Spend,850.75,837.6987188249826,1670.8198490225063,10,Growing
17233,1,264,540,190.62,2,369.98,184.99,32,16.5,0.0,0,0.0,United Kingdom,1,190.88,1,0.4888888888888889,38,0.341224592924118,False,Low Spend,402.12,137.21323330664634,273.67666752418535,3,Low Value
17235,6,188,369,206.2483333333333,7,1354.82,193.54571428571427,41,10.0,31.601687718643547,0,0.0,United Kingdom,1,208.16,1,0.5094850948509485,38,0.5290703296661377,False,Mid Spend,850.75,450.1065829634666,897.7535671129252,6,Growing
17236,9,58,458,149.46222222222224,10,1576.9499999999998,157.695,81,10.6,31.8686540523931,0,0.0,United Kingdom,2,352.31,1,0.1266375545851528,38,0.8797970056533814,False,Low Spend,402.12,353.7839719133377,705.6346980785152,9,Growing
17237,1,191,197,105.29,2,679.4399999999999,339.71999999999997,58,29.0,0.0,0,0.0,United Kingdom,2,314.69,1,0.9695431472081218,38,0.3515550255775451,True,Low Spend,402.12,141.36730688524244,281.96211482575677,4,Low Value
17238,23,0,554,212.7308695652174,24,5143.91,214.32958333333332,401,33.583333333333336,24.059461912309708,0,0.0,United Kingdom,8,2187.26,1,0.0,38,0.9808333277702332,True,Mid Spend,850.75,834.4439536005259,1664.3281041759124,10,Growing
17239,3,128,342,293.6666666666667,4,1189.45,297.3625,18,8.0,31.606961258558215,0,0.3333333333333333,United Kingdom,0,0.0,0,0.3742690058479532,38,0.5991869449615479,True,Mid Spend,850.75,509.75829342603686,1016.7310224071227,7,Growing
17240,0,412,412,130.6,1,130.6,130.6,7,7.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.0791397899389267,True,Low Spend,402.12,31.823692330241204,63.47348470239366,1,At-Risk
17241,11,201,478,199.5309090909091,12,2736.6400000000003,228.05333333333337,116,14.166666666666666,22.927157378413604,0,0.0,United Kingdom,0,0.0,0,0.4205020920502092,38,0.5456264615058899,False,Mid Spend,850.75,464.1917121261358,925.8468575193419,6,Growing
17242,2,272,500,656.49,3,1754.2399999999998,584.7466666666666,27,14.666666666666666,16.263455967290593,0,0.0,United Kingdom,2,1135.04,1,0.544,38,0.3439667761325836,False,High Spend,2866.18,985.8706944156884,1966.3541172771927,4,Growing
17243,53,52,554,262.1439622641509,54,14429.53,267.2135185185185,297,14.796296296296296,5.739507369766609,0,0.1428571428571428,United Kingdom,15,5755.15,1,0.0938628158844765,38,0.9510402321815492,False,Mid Spend,850.75,809.0974775284529,1613.7736573654936,9,Growing
17244,3,199,549,203.49666666666667,4,871.14,217.785,85,21.75,202.072594216369,0,0.0,United Kingdom,1,954.9,1,0.3624772313296903,38,0.5290703296661377,False,Mid Spend,850.75,450.1065829634666,897.7535671129252,6,Growing
17245,1,20,505,171.45,2,371.63,185.815,24,12.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.0396039603960396,38,0.372932904958725,False,Low Spend,402.12,149.9637797420025,299.10808527776453,4,Low Value
17246,1,362,554,15.44,2,38.92,19.46,6,3.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.6534296028880866,38,0.216720786690712,False,Low Spend,402.12,87.1477627440691,173.81930820538372,2,Low Value
17248,0,297,297,181.89,1,181.89,181.89,34,34.0,0.0,1,0.0,United Kingdom,1,318.65,1,1.0,38,0.2017805218696594,False,Low Spend,402.12,81.13998345422743,161.83657902072684,2,Low Value
17249,0,244,244,68.03,1,68.03,68.03,27,27.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.2007937312126159,False,Low Spend,402.12,80.7431751952171,161.04513085384832,2,Low Value
17250,0,77,77,162.65,1,162.65,162.65,23,23.0,0.0,1,0.0,United Kingdom,1,219.32,1,1.0,38,0.3489600300788879,False,Low Spend,402.12,140.32380729532238,279.8808178294681,4,Low Value
17251,2,178,540,246.29,3,798.98,266.32666666666665,65,25.666666666666668,227.6883835420683,0,0.25,United Kingdom,0,0.0,0,0.3296296296296296,38,0.485452252626419,False,Mid Spend,850.75,412.998503921926,823.7401854180491,5,Growing
17254,0,217,217,198.29,1,198.29,198.29,36,36.0,0.0,1,0.0,United Kingdom,2,271.19,1,1.0,38,0.341224592924118,False,Mid Spend,850.75,290.2968224301934,579.007323426342,3,Low Value
17255,2,115,262,113.915,3,598.48,199.49333333333337,131,46.666666666666664,25.45584412271571,0,0.0,United Kingdom,1,183.22,1,0.4389312977099237,38,0.654220712184906,False,Low Spend,402.12,263.0752327837944,524.7128959895352,7,Low Value
17256,3,128,416,79.36666666666666,4,386.83,96.7075,18,6.0,86.68525441696144,0,0.0,United Kingdom,1,112.1,1,0.3076923076923077,38,0.5266893744468689,True,Low Spend,402.12,211.79233125257494,422.4273273616932,6,Low Value
17257,1,252,252,13.68,2,189.78,94.89,14,7.0,0.0,0,0.0,United Kingdom,0,0.0,0,1.0,38,0.2718287885189056,False,Low Spend,402.12,109.30779243922231,218.0182745372467,2,Low Value
17258,1,212,481,133.45000000000002,2,417.30000000000007,208.65000000000003,46,27.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.4407484407484408,38,0.3328912615776062,False,Low Spend,402.12,133.862234105587,266.99298059311064,3,Low Value
17259,4,184,471,232.6225,5,1239.11,247.82200000000003,159,37.4,52.391952308218734,0,0.0,United Kingdom,1,213.28,1,0.3906581740976645,38,0.6857765197753907,False,Mid Spend,850.75,583.4243741989136,1163.660637063407,8,Growing
17260,0,227,227,120.95,1,120.95,120.95,6,6.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.220461842417717,False,Low Spend,402.12,88.65211607301235,176.819794353276,2,Low Value
17261,0,325,325,221.59,1,221.59,221.59,43,43.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.2018091410398483,False,Mid Spend,850.75,171.68912673965093,342.4400615299049,2,Low Value
17262,9,43,540,224.58444444444444,10,2190.76,219.076,10,1.7,50.51979809935903,0,0.0,United Kingdom,1,298.0,1,0.0796296296296296,38,0.8685613512992859,False,Mid Spend,850.75,738.9285696178675,1473.819278199572,9,Growing
17263,0,24,24,63.440000000000005,1,63.440000000000005,63.440000000000005,23,23.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.38965824842453,False,Low Spend,402.12,156.689374856472,312.52252362083215,4,Low Value
17264,0,240,240,268.28,1,268.28,268.28,70,70.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3470369517803192,False,Mid Spend,850.75,295.2416867271065,588.8700309037918,4,Low Value
17266,1,315,456,90.41,2,205.14,102.57,43,23.0,0.0,0,0.0,United Kingdom,3,296.58,1,0.6907894736842105,38,0.2610529273748397,False,Low Spend,402.12,104.97460315597054,209.37557460070627,2,Low Value
17268,8,59,547,136.37875,9,1246.73,138.52555555555557,24,2.888888888888889,65.9886353851934,0,0.0,United Kingdom,2,487.16,1,0.1078610603290676,38,0.688223683834076,True,Low Spend,402.12,276.74850774335863,551.9847285591579,8,Low Value
17269,0,201,201,491.81,1,491.81,491.81,110,110.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3515550255775451,False,High Spend,2866.18,1007.6199832098481,2009.7338462928665,4,Growing
17270,1,285,548,211.83,2,601.45,300.725,45,23.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.5200729927007299,38,0.2983111500740051,False,Mid Spend,850.75,253.78821092545985,506.1896010261904,3,Low Value
17271,0,552,552,204.3,1,204.3,204.3,46,46.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.1244036868214607,False,Mid Spend,850.75,105.8364365633577,211.09453194330905,1,At-Risk
17272,1,15,78,751.76,2,1409.44,704.72,59,39.5,0.0,0,0.3333333333333333,United Kingdom,2,739.1899999999999,1,0.1923076923076923,38,0.772730016708374,True,High Spend,2866.18,2214.7833192892076,4417.4639974894035,8,High Value
17273,0,240,240,141.12,1,141.12,141.12,12,12.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.2329183757305145,False,Low Spend,402.12,93.66113724875449,186.81046500434638,2,Low Value
17274,0,211,211,465.4,1,465.4,465.4,52,52.0,0.0,1,0.0,United Kingdom,1,107.82,1,1.0,38,0.345742666721344,False,High Spend,2866.18,990.9607165033817,1976.5063471242313,4,Growing
17275,0,199,199,114.1,1,114.1,114.1,23,23.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.2326808631420135,False,Low Spend,402.12,93.56562868666647,186.61996978488122,2,Low Value
17276,0,218,218,501.24,1,501.24,501.24,49,49.0,0.0,1,0.5,United Kingdom,0,0.0,0,1.0,38,0.4136281073093414,False,High Spend,2866.18,1185.532608607888,2364.5868969501594,5,Growing
17277,1,43,138,348.33000000000004,2,1065.35,532.675,67,34.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.3115942028985507,38,0.7068876147270202,False,High Spend,2866.18,2026.0671435782906,4041.062882000416,8,High Value
17278,1,57,381,246.04,2,271.24,135.62,17,8.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.1496062992125984,38,0.4144953370094299,False,Mid Spend,850.75,352.6319079607725,703.3368656048194,5,Growing
17280,0,254,254,118.86,1,118.86,118.86,6,6.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.2052381753921509,False,Low Spend,402.12,82.53037508869171,164.60976452116105,2,Low Value
17281,5,190,489,137.07,6,797.8499999999999,132.975,2,1.0,14.237275020171522,0,0.0,United Kingdom,0,0.0,0,0.3885480572597137,38,0.5373823404312134,False,Low Spend,402.12,216.09218673419952,431.00354184690065,6,Low Value
17282,2,115,364,497.025,3,1346.98,448.99333333333334,167,63.0,45.254833995939045,0,0.0,United Kingdom,2,961.56,1,0.3159340659340659,38,0.688223683834076,False,High Spend,2866.18,1972.5729581315518,3934.366829060199,8,High Value
17283,0,194,194,188.46,1,188.46,188.46,15,15.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3128776848316192,False,Low Spend,402.12,125.81437462449071,250.94123900513173,3,Low Value
17284,2,51,205,461.675,3,1834.47,611.49,224,83.33333333333333,33.94112549695428,0,0.3333333333333333,United Kingdom,4,724.13,1,0.248780487804878,38,0.8837357282638549,False,High Spend,2866.18,2532.9456696352954,5052.050106103185,9,High Value
