user_id,frequency,recency,T,monetary_value,total_orders,total_spend,avg_order_value,unique_products,avg_basket_size,interpurchase_std,is_one_time_buyer,cancellation_rate,country,actual_holdout_transactions,actual_holdout_revenue,purchased_in_holdout
17143,1,233,331,238.16,2,880.97,440.485,82,50.5,0.0,0,0.0,United Kingdom,0,0.0,0
17145,3,328,474,741.2933333333334,4,3120.91,780.2275,168,45.0,76.89169872836295,0,0.42857142857142855,United Kingdom,0,0.0,0
17146,11,79,491,422.1036363636364,12,5666.740000000001,472.2283333333334,162,24.666666666666668,30.26038514445758,0,0.2,United Kingdom,1,185.9,1
17147,6,22,513,368.145,7,2458.4700000000003,351.21000000000004,74,14.428571428571429,42.76758897420647,0,0.5,United Kingdom,2,741.48,1
17149,0,267,267,143.10000000000002,1,143.10000000000002,143.10000000000002,6,6.0,0.0,1,0.0,United Kingdom,0,0.0,0
17150,5,192,549,243.74,6,1357.95,226.32500000000002,64,15.333333333333334,44.63406770618156,0,0.0,United Kingdom,0,0.0,0
17151,0,551,551,231.90000000000003,1,231.90000000000003,231.90000000000003,4,4.0,0.0,1,0.0,United Kingdom,0,0.0,0
17152,3,10,241,563.1666666666666,4,2016.5,504.125,9,4.0,81.34699338840578,0,0.2,United Kingdom,0,0.0,0
17155,4,343,552,124.42500000000001,5,640.76,128.152,31,10.0,43.73690280148637,0,0.0,United Kingdom,2,251.70000000000002,1
17156,0,307,307,591.87,1,591.87,591.87,39,39.0,0.0,1,0.5,United Kingdom,0,0.0,0
17157,16,296,551,281.29625,17,4832.9,284.2882352941176,69,7.529411764705882,16.14517471774978,0,0.0,United Kingdom,2,319.0,1
17158,3,48,458,371.02666666666664,4,1411.58,352.895,61,21.25,47.148700936505136,0,0.2,United Kingdom,1,568.42,1
17159,1,293,461,299.41,2,560.71,280.355,27,14.5,0.0,0,0.0,United Kingdom,3,1538.88,1
17160,12,41,551,589.1883333333333,13,7896.2,607.4,184,38.61538461538461,30.86038943959775,0,0.07142857142857142,United Kingdom,4,2312.96,1
17161,0,260,260,856.01,1,856.01,856.01,52,52.0,0.0,1,0.0,United Kingdom,0,0.0,0
17162,7,6,121,105.83857142857141,8,1165.28,145.66,70,9.0,21.744183677699283,0,0.1111111111111111,United Kingdom,2,550.1800000000001,1
17163,1,261,491,265.44,2,406.68,203.34,24,12.5,0.0,0,0.0,United Kingdom,2,293.1,1
17164,1,28,89,316.09,2,943.22,471.61,49,28.5,0.0,0,0.0,United Kingdom,5,1524.13,1
17165,5,100,544,283.732,6,1794.3200000000002,299.05333333333334,77,16.666666666666668,53.6404697966004,0,0.25,United Kingdom,0,0.0,0
17166,0,19,19,127.59,1,127.59,127.59,10,10.0,0.0,1,0.5,United Kingdom,1,78.75,1
17167,2,195,261,304.71000000000004,3,867.11,289.0366666666667,64,26.0,7.0710678118654755,0,0.0,United Kingdom,0,0.0,0
17168,0,314,314,400.2,1,400.2,400.2,21,21.0,0.0,1,0.0,United Kingdom,0,0.0,0
17169,0,394,394,320.95,1,320.95,320.95,21,21.0,0.0,1,0.5,United Kingdom,2,835.78,1
17170,1,190,205,106.2,2,178.68,89.34,8,5.0,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0
17171,1,105,477,224.91,2,384.59000000000003,192.29500000000002,25,12.5,0.0,0,0.0,United Kingdom,0,0.0,0
17172,1,246,542,301.99,2,638.81,319.405,24,12.0,0.0,0,0.5,United Kingdom,1,317.76,1
17174,0,33,33,59.9,1,59.9,59.9,4,4.0,0.0,1,0.0,United Kingdom,0,0.0,0
17175,0,112,112,519.08,1,519.08,519.08,27,27.0,0.0,1,0.0,United Kingdom,3,924.61,1
17176,2,17,493,307.99,3,902.3199999999999,300.7733333333333,37,14.0,123.74368670764582,0,0.0,United Kingdom,0,0.0,0
17177,0,321,321,119.5,1,119.5,119.5,29,29.0,0.0,1,0.0,United Kingdom,0,0.0,0
17178,0,547,547,432.96,1,432.96,432.96,31,31.0,0.0,1,0.0,United Kingdom,0,0.0,0
17179,4,48,378,272.6525,5,1283.78,256.756,69,26.8,60.73439442907673,0,0.0,United Kingdom,1,223.48,1
17180,9,57,503,203.87666666666667,10,2005.6000000000001,200.56,179,36.4,34.46374907058139,0,0.23076923076923078,United Kingdom,1,231.17,1
17181,1,189,411,155.52,2,225.45000000000002,112.72500000000001,7,3.5,0.0,0,0.0,United Kingdom,1,84.39999999999999,1
17182,1,238,534,142.8,2,321.3,160.65,4,3.0,0.0,0,0.0,United Kingdom,0,0.0,0
17184,1,385,546,147.86,2,198.41000000000003,99.20500000000001,14,7.0,0.0,0,0.0,United Kingdom,0,0.0,0
17185,2,407,414,80.605,3,229.46,76.48666666666666,38,14.666666666666666,4.242640687119285,0,0.0,United Kingdom,0,0.0,0
17187,1,42,342,203.95,2,467.71,233.855,21,11.5,0.0,0,0.0,United Kingdom,0,0.0,0
17188,8,131,547,401.89,9,3543.1400000000003,393.68222222222226,106,13.777777777777779,23.378867136185804,0,0.3076923076923077,United Kingdom,4,1049.79,1
17189,3,175,553,189.36333333333334,4,796.45,199.1125,87,24.0,98.65258908580826,0,0.0,United Kingdom,1,157.18,1
17190,5,23,460,213.914,6,1474.99,245.83166666666668,143,27.5,87.39107505918439,0,0.14285714285714285,United Kingdom,1,249.74,1
17191,12,7,554,260.88499999999993,13,3392.36,260.95076923076925,224,30.46153846153846,33.65725190892159,0,0.07142857142857142,United Kingdom,2,917.98,1
17192,0,352,352,75.28,1,75.28,75.28,20,20.0,0.0,1,0.0,United Kingdom,0,0.0,0
17193,1,202,553,565.74,2,610.74,305.37,12,6.0,0.0,0,0.3333333333333333,United Kingdom,7,1699.3000000000002,1
17194,1,176,346,226.78,2,776.66,388.33,56,28.0,0.0,0,0.0,United Kingdom,0,0.0,0
17195,0,471,471,562.98,1,562.98,562.98,31,31.0,0.0,1,0.0,United Kingdom,0,0.0,0
17196,0,243,243,327.75,1,327.75,327.75,84,84.0,0.0,1,0.0,United Kingdom,0,0.0,0
17198,1,181,187,249.65,2,521.66,260.83,73,38.0,0.0,0,0.0,United Kingdom,1,170.56,1
17199,0,398,398,135.04000000000002,1,135.04000000000002,135.04000000000002,8,8.0,0.0,1,0.0,United Kingdom,0,0.0,0
17200,3,203,468,65.3,4,356.71,89.1775,25,6.25,152.4204710660612,0,0.0,United Kingdom,0,0.0,0
17201,2,339,483,201.525,3,842.8199999999999,280.94,118,40.666666666666664,65.05382386916237,0,0.25,United Kingdom,1,289.78,1
17202,0,236,236,160.65,1,160.65,160.65,8,8.0,0.0,1,0.0,United Kingdom,0,0.0,0
17203,3,204,204,70.39999999999999,4,2004.01,501.0025,84,28.0,0.0,0,0.0,United Kingdom,6,3560.08,1
17204,6,57,363,815.16,7,5190.29,741.47,107,23.285714285714285,47.13243752095436,0,0.4166666666666667,United Kingdom,2,314.4,1
17205,1,232,380,340.32,2,615.27,307.635,18,11.0,0.0,0,0.0,United Kingdom,1,384.08,1
17207,0,468,468,291.77,1,291.77,291.77,54,54.0,0.0,1,0.0,United Kingdom,0,0.0,0
17208,0,211,211,111.15,1,111.15,111.15,21,21.0,0.0,1,0.0,United Kingdom,0,0.0,0
17209,2,465,552,137.65,3,595.7,198.5666666666667,36,12.333333333333334,50.204581464244875,0,0.0,United Kingdom,0,0.0,0
17210,0,208,208,251.72,1,251.72,251.72,47,47.0,0.0,1,0.0,United Kingdom,0,0.0,0
17211,9,49,542,258.1488888888889,10,2710.07,271.007,166,25.4,70.92954250522133,0,0.16666666666666666,United Kingdom,3,1063.28,1
17212,2,69,302,172.945,3,794.41,264.80333333333334,29,9.666666666666666,125.15790027001891,0,0.0,United Kingdom,0,0.0,0
17213,8,132,540,340.0525,9,3025.12,336.1244444444444,91,17.555555555555557,48.08028999199449,0,0.4375,United Kingdom,4,1844.28,1
17214,3,65,175,146.97333333333333,4,611.97,152.9925,56,16.5,17.578395831246947,0,0.0,United Kingdom,2,447.15000000000003,1
17215,0,280,280,186.15,1,186.15,186.15,11,11.0,0.0,1,0.0,United Kingdom,0,0.0,0
17216,0,370,370,63.6,1,63.6,63.6,13,13.0,0.0,1,0.0,United Kingdom,0,0.0,0
17217,1,50,435,113.5,2,210.1,105.05,27,13.5,0.0,0,0.0,United Kingdom,0,0.0,0
17218,12,30,499,207.77166666666665,13,2881.0,221.6153846153846,192,25.53846153846154,38.87119366535709,0,0.0,United Kingdom,5,1008.39,1
17219,0,232,232,144.9,1,144.9,144.9,24,24.0,0.0,1,0.0,United Kingdom,1,114.23,1
17220,11,22,504,228.62181818181824,12,2726.69,227.22416666666666,276,32.083333333333336,52.13304657752648,0,0.0,United Kingdom,9,1724.72,1
17221,2,407,423,145.09,3,642.14,214.04666666666665,58,20.0,10.606601717798213,0,0.0,United Kingdom,2,334.48,1
17222,4,293,514,260.1775,5,1234.96,246.99200000000002,70,16.4,43.18178628387977,0,0.0,United Kingdom,1,328.65,1
17223,2,126,191,190.94500000000002,3,523.04,174.34666666666666,61,22.333333333333332,36.76955262170047,0,0.0,United Kingdom,0,0.0,0
17224,0,317,317,100.86,1,100.86,100.86,8,8.0,0.0,1,0.0,United Kingdom,0,0.0,0
17225,0,397,397,131.15,1,131.15,131.15,5,5.0,0.0,1,0.0,United Kingdom,0,0.0,0
17226,2,124,481,237.245,3,895.47,298.49,51,19.333333333333332,59.39696961966999,0,0.0,United Kingdom,0,0.0,0
17227,7,72,509,156.80857142857144,8,1305.76,163.22,47,10.25,35.353992163612325,0,0.0,United Kingdom,4,573.1700000000001,1
17228,8,23,453,184.1825,9,1601.52,177.94666666666666,132,22.11111111111111,32.380549717384355,0,0.0,United Kingdom,4,1218.51,1
17230,17,80,547,534.3699999999999,18,9388.49,521.5827777777778,141,12.055555555555555,48.9620200948113,0,0.21739130434782608,United Kingdom,0,0.0,0
17231,20,6,548,267.97400000000005,21,5644.83,268.8014285714286,436,43.666666666666664,16.229521509306817,0,0.27586206896551724,United Kingdom,4,1419.97,1
17233,1,264,540,190.62,2,369.98,184.99,32,16.5,0.0,0,0.0,United Kingdom,1,190.88,1
17235,6,188,369,206.24833333333333,7,1354.82,193.54571428571427,41,10.0,31.601687718643547,0,0.0,United Kingdom,1,208.16,1
17236,9,58,458,149.46222222222224,10,1576.9499999999998,157.695,81,10.6,31.8686540523931,0,0.0,United Kingdom,2,352.31,1
17237,1,191,197,105.29,2,679.4399999999999,339.71999999999997,58,29.0,0.0,0,0.0,United Kingdom,2,314.69,1
17238,23,0,554,212.7308695652174,24,5143.91,214.32958333333332,401,33.583333333333336,24.059461912309708,0,0.0,United Kingdom,8,2187.26,1
17239,3,128,342,293.6666666666667,4,1189.45,297.3625,18,8.0,31.606961258558215,0,0.3333333333333333,United Kingdom,0,0.0,0
17240,0,412,412,130.6,1,130.6,130.6,7,7.0,0.0,1,0.0,United Kingdom,0,0.0,0
17241,11,201,478,199.5309090909091,12,2736.6400000000003,228.05333333333337,116,14.166666666666666,22.927157378413604,0,0.0,United Kingdom,0,0.0,0
17242,2,272,500,656.49,3,1754.2399999999998,584.7466666666666,27,14.666666666666666,16.263455967290593,0,0.0,United Kingdom,2,1135.04,1
17243,53,52,554,262.1439622641509,54,14429.53,267.2135185185185,297,14.796296296296296,5.739507369766609,0,0.14285714285714285,United Kingdom,15,5755.15,1
17244,3,199,549,203.49666666666667,4,871.14,217.785,85,21.75,202.072594216369,0,0.0,United Kingdom,1,954.9,1
17245,1,20,505,171.45,2,371.63,185.815,24,12.0,0.0,0,0.0,United Kingdom,0,0.0,0
17246,1,362,554,15.44,2,38.92,19.46,6,3.0,0.0,0,0.0,United Kingdom,0,0.0,0
17248,0,297,297,181.89000000000001,1,181.89000000000001,181.89000000000001,34,34.0,0.0,1,0.0,United Kingdom,1,318.65,1
17249,0,244,244,68.03,1,68.03,68.03,27,27.0,0.0,1,0.0,United Kingdom,0,0.0,0
17250,0,77,77,162.65,1,162.65,162.65,23,23.0,0.0,1,0.0,United Kingdom,1,219.32,1
17251,2,178,540,246.29,3,798.98,266.32666666666665,65,25.666666666666668,227.6883835420683,0,0.25,United Kingdom,0,0.0,0
17254,0,217,217,198.29,1,198.29,198.29,36,36.0,0.0,1,0.0,United Kingdom,2,271.19,1
17255,2,115,262,113.915,3,598.48,199.49333333333334,131,46.666666666666664,25.45584412271571,0,0.0,United Kingdom,1,183.22,1
17256,3,128,416,79.36666666666666,4,386.83,96.7075,18,6.0,86.68525441696144,0,0.0,United Kingdom,1,112.10000000000001,1
17257,1,252,252,13.68,2,189.78,94.89,14,7.0,0.0,0,0.0,United Kingdom,0,0.0,0
17258,1,212,481,133.45000000000002,2,417.30000000000007,208.65000000000003,46,27.0,0.0,0,0.0,United Kingdom,0,0.0,0
17259,4,184,471,232.6225,5,1239.1100000000001,247.82200000000003,159,37.4,52.391952308218734,0,0.0,United Kingdom,1,213.28,1
17260,0,227,227,120.95,1,120.95,120.95,6,6.0,0.0,1,0.0,United Kingdom,0,0.0,0
17261,0,325,325,221.59,1,221.59,221.59,43,43.0,0.0,1,0.0,United Kingdom,0,0.0,0
17262,9,43,540,224.58444444444444,10,2190.76,219.07600000000002,10,1.7,50.51979809935903,0,0.0,United Kingdom,1,298.0,1
17263,0,24,24,63.440000000000005,1,63.440000000000005,63.440000000000005,23,23.0,0.0,1,0.0,United Kingdom,0,0.0,0
17264,0,240,240,268.28,1,268.28,268.28,70,70.0,0.0,1,0.0,United Kingdom,0,0.0,0
17266,1,315,456,90.41,2,205.14,102.57,43,23.0,0.0,0,0.0,United Kingdom,3,296.58,1
17268,8,59,547,136.37875,9,1246.73,138.52555555555557,24,2.888888888888889,65.9886353851934,0,0.0,United Kingdom,2,487.15999999999997,1
17269,0,201,201,491.81,1,491.81,491.81,110,110.0,0.0,1,0.0,United Kingdom,0,0.0,0
17270,1,285,548,211.82999999999998,2,601.45,300.725,45,23.0,0.0,0,0.0,United Kingdom,0,0.0,0
17271,0,552,552,204.3,1,204.3,204.3,46,46.0,0.0,1,0.0,United Kingdom,0,0.0,0
17272,1,15,78,751.76,2,1409.44,704.72,59,39.5,0.0,0,0.3333333333333333,United Kingdom,2,739.1899999999999,1
17273,0,240,240,141.12,1,141.12,141.12,12,12.0,0.0,1,0.0,United Kingdom,0,0.0,0
17274,0,211,211,465.4,1,465.4,465.4,52,52.0,0.0,1,0.0,United Kingdom,1,107.82,1
17275,0,199,199,114.1,1,114.1,114.1,23,23.0,0.0,1,0.0,United Kingdom,0,0.0,0
17276,0,218,218,501.24,1,501.24,501.24,49,49.0,0.0,1,0.5,United Kingdom,0,0.0,0
17277,1,43,138,348.33000000000004,2,1065.35,532.675,67,34.5,0.0,0,0.0,United Kingdom,0,0.0,0
17278,1,57,381,246.04,2,271.24,135.62,17,8.5,0.0,0,0.0,United Kingdom,0,0.0,0
17280,0,254,254,118.85999999999999,1,118.85999999999999,118.85999999999999,6,6.0,0.0,1,0.0,United Kingdom,0,0.0,0
17281,5,190,489,137.07,6,797.8499999999999,132.975,2,1.0,14.237275020171522,0,0.0,United Kingdom,0,0.0,0
17282,2,115,364,497.025,3,1346.98,448.99333333333334,167,63.0,45.254833995939045,0,0.0,United Kingdom,2,961.56,1
17283,0,194,194,188.46,1,188.46,188.46,15,15.0,0.0,1,0.0,United Kingdom,0,0.0,0
17284,2,51,205,461.675,3,1834.47,611.49,224,83.33333333333333,33.94112549695428,0,0.3333333333333333,United Kingdom,4,724.13,1
17285,1,444,479,195.49,2,400.44,200.22,40,21.0,0.0,0,0.0,United Kingdom,0,0.0,0
17286,1,216,216,122.01,2,237.81,118.905,46,23.0,0.0,0,0.0,United Kingdom,1,151.37,1
17287,17,21,552,188.72470588235296,18,3278.14,182.11888888888888,243,21.333333333333332,30.73929751579736,0,0.1,United Kingdom,3,548.72,1
17288,8,23,210,184.2375,9,1714.5,190.5,139,18.77777777777778,18.87884303355781,0,0.0,United Kingdom,2,753.93,1
17289,5,192,457,212.59800000000004,6,1110.78,185.13,130,25.333333333333332,36.204972034238615,0,0.14285714285714285,United Kingdom,3,931.02,1
17290,5,197,542,171.60399999999998,6,914.47,152.41166666666666,95,16.0,55.03907702714499,0,0.0,United Kingdom,2,513.01,1
17291,0,124,124,550.8000000000001,1,550.8000000000001,550.8000000000001,1,1.0,0.0,1,0.0,United Kingdom,0,0.0,0
17292,1,288,395,130.39999999999998,2,271.75,135.875,14,7.0,0.0,0,0.0,United Kingdom,0,0.0,0
17293,9,124,552,250.04555555555558,10,2365.92,236.592,91,12.9,32.38826948140329,0,0.0,United Kingdom,7,1384.71,1
17294,1,485,485,68.19999999999999,2,467.78999999999996,233.89499999999998,17,8.5,0.0,0,0.0,United Kingdom,0,0.0,0
17296,0,546,546,338.13,1,338.13,338.13,32,32.0,0.0,1,0.0,United Kingdom,0,0.0,0
17298,2,190,457,158.95999999999998,3,439.94,146.64666666666668,37,12.666666666666666,20.506096654409877,0,0.25,United Kingdom,2,498.42,1
17299,1,255,297,118.7,2,336.62,168.31,52,26.0,0.0,0,0.0,United Kingdom,4,656.61,1
17300,1,206,297,237.84,2,393.64,196.82,37,21.5,0.0,0,0.0,United Kingdom,0,0.0,0
17301,0,440,440,131.15,1,131.15,131.15,52,52.0,0.0,1,0.0,United Kingdom,1,163.24,1
17302,1,24,121,120.27,2,303.12,151.56,35,17.5,0.0,0,0.0,United Kingdom,3,832.51,1
17303,0,177,177,250.04,1,250.04,250.04,53,53.0,0.0,1,0.0,United Kingdom,0,0.0,0
17304,0,350,350,111.5,1,111.5,111.5,5,5.0,0.0,1,0.0,United Kingdom,0,0.0,0
17305,0,464,464,2135.46,1,2135.46,2135.46,9,9.0,0.0,1,0.0,United Kingdom,0,0.0,0
17306,9,20,219,395.0733333333333,10,4346.700000000001,434.6700000000001,11,3.0,16.338434577536628,0,0.09090909090909091,United Kingdom,11,5435.650000000001,1
17307,10,211,505,384.725,11,3999.8900000000003,363.6263636363637,22,4.363636363636363,20.14392657298417,0,0.26666666666666666,United Kingdom,0,0.0,0
17308,1,209,268,666.72,2,4511.76,2255.88,5,3.5,0.0,0,0.0,United Kingdom,0,0.0,0
17309,1,197,489,27.75,2,237.64000000000001,118.82000000000001,22,11.5,0.0,0,0.0,United Kingdom,1,82.75,1
17310,1,203,350,260.09999999999997,2,1025.1,512.55,1,1.0,0.0,0,0.0,United Kingdom,0,0.0,0
17311,4,132,490,557.1775,5,2738.17,547.634,93,19.2,48.27956779701602,0,0.16666666666666666,United Kingdom,1,828.39,1
17314,11,72,552,273.57363636363647,12,3163.51,263.62583333333333,117,13.166666666666666,31.728392790857043,0,0.25,United Kingdom,5,1740.92,1
17315,24,7,254,227.37458333333336,25,6209.72,248.3888,315,19.8,7.40544257354987,0,0.13793103448275862,United Kingdom,16,3349.7799999999997,1
17316,0,236,236,124.45,1,124.45,124.45,35,35.0,0.0,1,0.0,United Kingdom,0,0.0,0
17318,0,541,541,157.32999999999998,1,157.32999999999998,157.32999999999998,17,17.0,0.0,1,0.0,United Kingdom,0,0.0,0
17319,0,485,485,29.1,1,29.1,29.1,3,3.0,0.0,1,0.0,United Kingdom,0,0.0,0
17320,4,52,503,457.6675,5,2154.33,430.866,67,25.4,52.69408568963567,0,0.0,United Kingdom,1,290.52,1
17321,3,210,393,198.8466666666667,4,1008.0500000000001,252.01250000000002,159,40.25,86.72562097404281,0,0.0,United Kingdom,2,657.16,1
17322,4,192,552,202.01000000000002,5,922.59,184.518,115,34.2,154.3748144398345,0,0.2857142857142857,United Kingdom,0,0.0,0
17323,6,31,514,130.76500000000001,7,932.1899999999999,133.17,120,28.857142857142858,23.55773050755668,0,0.125,United Kingdom,5,615.45,1
17324,9,147,537,198.41999999999996,10,1886.82,188.682,85,11.2,30.722322684183748,0,0.09090909090909091,United Kingdom,2,284.25,1
17325,2,96,457,253.835,3,609.5699999999999,203.18999999999997,39,13.0,70.71067811865476,0,0.0,United Kingdom,0,0.0,0
17326,1,224,345,147.65,2,312.35,156.175,82,42.0,0.0,0,0.0,United Kingdom,0,0.0,0
17327,1,225,378,148.1,2,152.35,76.175,3,2.0,0.0,0,0.0,United Kingdom,0,0.0,0
17328,0,489,489,104.7,1,104.7,104.7,6,6.0,0.0,1,0.0,United Kingdom,0,0.0,0
17329,3,131,552,148.42,4,718.78,179.695,73,21.75,238.17010727629108,0,0.0,United Kingdom,1,279.75,1
17330,1,360,463,9.95,2,59.900000000000006,29.950000000000003,2,1.0,0.0,0,0.0,United Kingdom,2,363.9,1
17332,4,344,472,139.7275,5,827.77,165.554,81,18.4,18.484227510682363,0,0.0,United Kingdom,0,0.0,0
17334,2,118,222,153.51,3,635.15,211.71666666666667,20,10.333333333333334,64.34671708797582,0,0.25,United Kingdom,0,0.0,0
17335,1,199,500,353.23,2,497.04,248.52,34,17.0,0.0,0,0.0,United Kingdom,0,0.0,0
17336,0,288,288,81.12,1,81.12,81.12,1,1.0,0.0,1,0.0,United Kingdom,0,0.0,0
17337,2,27,126,478.64,3,1946.6599999999999,648.8866666666667,420,167.0,14.142135623730951,0,0.4,United Kingdom,1,32.95,1
17338,13,21,455,673.0330769230769,14,9016.640000000001,644.0457142857143,478,64.35714285714286,16.002403665603588,0,0.06666666666666667,United Kingdom,3,2863.9,1
17339,1,181,325,60.0,2,119.0,59.5,5,2.5,0.0,0,0.3333333333333333,United Kingdom,1,183.36,1
17340,10,8,479,1222.463,11,13067.470000000001,1187.9518181818182,244,41.45454545454545,26.192450142062782,0,0.42105263157894735,United Kingdom,7,6550.4800000000005,1
17341,2,182,356,243.99,3,1006.53,335.51,180,63.0,122.32947314527271,0,0.0,United Kingdom,2,265.68,1
17342,3,195,485,304.9833333333333,4,1227.54,306.885,31,8.75,76.62897624267207,0,0.42857142857142855,United Kingdom,0,0.0,0
17343,5,171,552,212.52799999999996,6,1259.94,209.99,61,13.0,47.32018596751285,0,0.0,United Kingdom,0,0.0,0
17344,0,544,544,299.74,1,299.74,299.74,36,36.0,0.0,1,0.5,United Kingdom,1,157.62,1
17345,7,12,554,123.20142857142856,8,1192.32,149.04,128,18.125,83.13127885344674,0,0.2,United Kingdom,2,394.31,1
17346,16,3,416,195.3775,17,3298.3700000000003,194.02176470588236,372,34.64705882352941,22.204260101761253,0,0.0,United Kingdom,9,1693.04,1
17348,4,113,455,256.89500000000004,5,1434.54,286.908,205,49.4,66.31741852635702,0,0.0,United Kingdom,4,996.45,1
17349,3,196,447,179.35333333333332,4,674.16,168.54,66,17.5,72.3325652801005,0,0.0,United Kingdom,1,98.25,1
17350,2,210,492,135.065,3,612.38,204.12666666666667,64,23.0,17.67766952966369,0,0.0,United Kingdom,4,1281.32,1
17351,9,89,545,160.2311111111111,10,1575.83,157.583,29,4.4,46.64165996664832,0,0.0,United Kingdom,2,388.55,1
17352,0,512,512,36.25,1,36.25,36.25,5,5.0,0.0,1,0.0,United Kingdom,0,0.0,0
17353,1,307,440,1160.0,2,1502.0,751.0,6,3.0,0.0,0,0.6,United Kingdom,2,1740.0,1
17354,2,244,244,242.37,3,1740.8999999999999,580.3,73,26.0,0.0,0,0.0,United Kingdom,1,1393.06,1
17355,0,202,202,273.31,1,273.31,273.31,28,28.0,0.0,1,0.0,United Kingdom,0,0.0,0
17356,4,127,504,161.2225,5,946.47,189.294,73,17.2,99.91454682210527,0,0.0,United Kingdom,0,0.0,0
17358,4,119,469,185.94750000000002,5,861.01,172.202,126,28.8,103.28076619906858,0,0.0,United Kingdom,0,0.0,0
17359,0,464,464,156.6,1,156.6,156.6,23,23.0,0.0,1,0.0,United Kingdom,1,127.86,1
17360,3,0,250,239.41333333333333,4,953.17,238.2925,137,38.25,104.97142468310126,0,0.2,United Kingdom,2,247.34,1
17361,3,2,492,97.35666666666667,4,647.51,161.8775,41,10.75,198.46158318425256,0,0.0,United Kingdom,1,224.28,1
17362,6,55,518,145.49,7,1024.04,146.29142857142855,99,20.428571428571427,69.66108430584946,0,0.125,United Kingdom,0,0.0,0
17363,2,211,218,103.07,3,920.46,306.82,34,11.666666666666666,4.242640687119285,0,0.0,United Kingdom,0,0.0,0
17364,21,20,548,435.51142857142867,22,9595.69,436.1677272727273,387,30.272727272727273,17.396770362559227,0,0.12,United Kingdom,4,1956.71,1
17365,10,15,492,485.72200000000004,11,5310.12,482.73818181818183,311,46.81818181818182,31.936743032995015,0,0.08333333333333333,United Kingdom,4,2869.33,1
17366,1,248,272,593.75,2,1077.24,538.62,120,64.0,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0
17367,0,54,54,167.55,1,167.55,167.55,33,33.0,0.0,1,0.0,United Kingdom,0,0.0,0
17368,8,75,540,197.0775,9,1768.34,196.48222222222222,139,17.88888888888889,68.93047739777894,0,0.18181818181818182,United Kingdom,5,989.95,1
17369,0,271,271,979.1999999999999,1,979.1999999999999,979.1999999999999,1,1.0,0.0,1,0.0,United Kingdom,0,0.0,0
17371,3,177,547,63.69,4,325.11,81.2775,61,15.25,131.67130793507496,0,0.0,United Kingdom,2,326.26,1
17372,22,59,552,162.21272727272728,23,3720.33,161.75347826086957,351,22.82608695652174,17.26073290543888,0,0.1111111111111111,United Kingdom,4,596.13,1
17373,3,128,465,167.37666666666667,4,665.83,166.4575,44,12.75,91.18296624552929,0,0.0,United Kingdom,3,501.67,1
17374,2,34,211,247.885,3,727.11,242.37,34,14.0,36.062445840513924,0,0.25,United Kingdom,0,0.0,0
17375,3,15,247,133.36666666666667,4,660.55,165.1375,77,21.5,32.07802986469088,0,0.2,United Kingdom,0,0.0,0
17376,2,127,338,107.52,3,356.28999999999996,118.76333333333332,37,14.666666666666666,16.97056274847714,0,0.0,United Kingdom,1,97.35,1
17377,64,71,553,230.0653125,65,15178.53,233.51584615384616,427,21.338461538461537,8.06121175262348,0,0.16666666666666666,United Kingdom,13,2460.7,1
17378,0,190,190,10.95,1,10.95,10.95,1,1.0,0.0,1,0.5,United Kingdom,0,0.0,0
17380,2,250,350,150.89999999999998,3,645.0,215.0,5,3.3333333333333335,23.33452377915607,0,0.25,United Kingdom,0,0.0,0
17381,24,19,364,908.3345833333333,25,29941.17,1197.6468,49,5.16,11.593351418008911,0,0.0,United Kingdom,13,6457.48,1
17382,6,251,385,119.38,7,836.88,119.55428571428571,14,2.2857142857142856,29.468627385747034,0,0.0,United Kingdom,1,65.4,1
17383,0,269,269,110.69999999999999,1,110.69999999999999,110.69999999999999,2,2.0,0.0,1,0.0,United Kingdom,1,193.39000000000001,1
17384,1,35,283,227.65,2,398.8,199.4,7,4.0,0.0,0,0.0,United Kingdom,1,108.75,1
17386,0,201,201,126.35000000000001,1,126.35000000000001,126.35000000000001,10,10.0,0.0,1,0.0,United Kingdom,6,2686.42,1
17388,8,27,545,243.75625,9,2179.01,242.11222222222224,29,4.333333333333333,55.54341930932438,0,0.0,United Kingdom,2,496.36,1
17389,40,1,551,740.0287500000001,41,30509.19,744.1265853658537,57,6.926829268292683,19.383693252385214,0,0.21153846153846154,United Kingdom,19,25964.239999999998,1
17390,0,236,236,149.3,1,149.3,149.3,12,12.0,0.0,1,0.0,United Kingdom,0,0.0,0
17392,2,122,266,205.635,3,579.92,193.30666666666664,65,22.333333333333332,28.991378028648448,0,0.0,United Kingdom,0,0.0,0
17393,1,226,304,186.55,2,381.15000000000003,190.57500000000002,45,22.5,0.0,0,0.0,United Kingdom,0,0.0,0
17394,0,35,35,203.86999999999998,1,203.86999999999998,203.86999999999998,4,4.0,0.0,1,0.0,United Kingdom,0,0.0,0
17395,0,324,324,97.5,1,97.5,97.5,3,3.0,0.0,1,0.0,United Kingdom,0,0.0,0
17396,6,187,257,202.15,7,1476.3,210.9,11,3.2857142857142856,15.427248620541512,0,0.2222222222222222,United Kingdom,6,6915.3,1
17397,0,232,232,516.87,1,516.87,516.87,44,44.0,0.0,1,0.0,United Kingdom,2,681.41,1
