user_id,frequency,recency,T,monetary_value,total_orders,total_spend,avg_order_value,unique_products,avg_basket_size,interpurchase_std,is_one_time_buyer,cancellation_rate,country,actual_holdout_transactions,actual_holdout_revenue,purchased_in_holdout,recency_ratio,country_enc,p_purchase,is_test
16507,0,388,388,142.71,1,142.71,142.71,37,37.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.1653754010796547,False
16508,0,446,446,240.95,1,240.95,240.95,42,42.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.14752878993749619,False
16509,0,112,112,363.7,1,363.7,363.7,13,13.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.4243345081806183,False
16510,5,188,507,224.33,6,1757.25,292.875,93,18.333333333333332,46.76216419286002,0,0.0,United Kingdom,0,0.0,0,0.3708086785009862,38,0.6582148790359497,False
16511,3,82,464,290.12,4,1170.51,292.6275,165,47.25,78.54298186343577,0,0.0,United Kingdom,2,587.98,1,0.17672413793103448,38,0.6627930641174317,False
16515,6,62,356,250.445,7,2174.26,310.60857142857145,150,24.428571428571427,32.67261850540908,0,0.0,United Kingdom,3,1004.8,1,0.17415730337078653,38,0.9529938340187073,False
16517,0,93,93,162.7,1,162.7,162.7,17,17.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3534222662448883,True
16518,2,100,372,255.375,3,665.75,221.91666666666663,39,13.0,2.1213203435596424,0,0.4,United Kingdom,1,293.62,1,0.26881720430107525,38,0.3952172458171844,True
16519,2,181,464,81.775,3,327.68,109.22666666666667,25,9.333333333333334,31.11269837220809,0,0.0,United Kingdom,1,109.28,1,0.3900862068965517,38,0.5292003870010376,False
16520,5,2,463,373.98,6,2148.38,358.06333333333333,251,58.5,50.629043048432194,0,0.25,United Kingdom,0,0.0,0,0.004319654427645789,38,0.8885340452194214,False
16521,2,231,464,522.495,3,1136.36,378.78666666666663,211,78.0,164.048773235279,0,0.0,United Kingdom,0,0.0,0,0.4978448275862069,38,0.5421862959861755,False
16522,1,251,266,304.56,2,433.36,216.68,16,9.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.943609022556391,38,0.33491047024726867,False
16523,14,15,500,351.68071428571426,15,5333.46,355.564,107,12.466666666666669,37.60151095865199,0,0.25,United Kingdom,13,6582.87,1,0.03,38,0.9875980854034424,False
16524,1,262,507,204.89,2,306.19,153.095,50,26.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.5167652859960552,38,0.3251613974571228,False
16525,37,0,553,509.1483783783783,38,19310.96,508.1831578947368,108,7.421052631578948,9.093772412849171,0,0.0952380952380952,United Kingdom,10,4840.34,1,0.0,38,0.9808278918266297,True
16526,0,400,400,426.85,1,426.85,426.85,20,20.0,0.0,1,0.0,United Kingdom,1,290.36,1,1.0,38,0.17960181087255478,True
16527,0,240,240,1004.88,1,1004.88,1004.88,58,58.0,0.0,1,0.0,United Kingdom,1,228.06,1,1.0,38,0.3534222662448883,False
16529,3,6,346,539.1666666666666,4,1986.8,496.7,87,32.0,150.71828024496563,0,0.0,United Kingdom,0,0.0,0,0.017341040462427744,38,0.7150944352149964,True
16530,0,484,484,48.349999999999994,1,48.349999999999994,48.349999999999994,3,3.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.040620157122612,True
16531,6,110,257,191.46,7,1538.57,219.79571428571427,80,13.142857142857142,10.972693379476162,0,0.125,United Kingdom,4,759.76,1,0.4280155642023346,38,0.6545955181121826,False
16532,2,154,436,1528.3200000000002,3,3918.24,1306.08,1,1.0,67.88225099390856,0,0.0,United Kingdom,2,4838.4,1,0.3532110091743119,38,0.5621610522270203,False
16534,0,458,458,635.9,1,635.9,635.9,36,36.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.18483551889657973,False
16535,0,201,201,358.28999999999996,1,358.28999999999996,358.28999999999996,35,35.0,0.0,1,0.0,United Kingdom,1,593.75,1,1.0,38,0.3534222662448883,False
16537,0,457,457,10.55,1,10.55,10.55,2,2.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.040620157122612,False
16538,2,357,411,84.13,3,395.07,131.69,35,13.0,38.18376618407357,0,0.0,United Kingdom,0,0.0,0,0.8686131386861314,38,0.2779816061258316,False
16539,8,35,348,346.6075,9,2954.46,328.2733333333333,81,13.77777777777778,41.39336558297373,0,0.0,United Kingdom,1,335.2,1,0.10057471264367816,38,0.9591904640197754,False
16540,0,230,230,205.75,1,205.75,205.75,25,25.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.30664960145950315,False
16541,0,551,551,424.03,1,424.03,424.03,38,38.0,0.0,1,0.5,United Kingdom,0,0.0,0,1.0,38,0.18483551889657973,False
16542,0,217,217,137.7,1,137.7,137.7,9,9.0,0.0,1,0.0,United Kingdom,1,119.62,1,1.0,38,0.21609383970499038,True
16543,0,407,407,292.21,1,292.21,292.21,18,18.0,0.0,1,0.5,United Kingdom,0,0.0,0,1.0,38,0.11373892650008202,False
16544,3,335,478,68.36666666666667,4,376.7000000000001,94.175,8,2.5,81.98373822492685,0,0.3333333333333333,United Kingdom,0,0.0,0,0.700836820083682,38,0.2062476858496666,False
16545,0,191,191,350.52,1,350.52,350.52,5,5.0,0.0,1,0.0,United Kingdom,1,339.3,1,1.0,38,0.3251613974571228,False
16546,4,106,258,740.5925000000001,5,5307.07,1061.414,75,17.6,33.76758800980609,0,0.2857142857142857,United Kingdom,0,0.0,0,0.4108527131782946,38,0.6626602172851562,False
16547,0,362,362,104.26,1,104.26,104.26,25,25.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.10701623782515526,False
16548,0,415,415,30.15,1,30.15,30.15,6,6.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.06392740830779076,False
16549,24,150,437,361.93375,25,8866.39,354.6556,647,82.44,12.215382912956308,0,0.1071428571428571,United Kingdom,9,3915.41,1,0.34324942791762014,38,0.6943768739700318,False
16550,15,1,553,493.0846666666666,16,7935.04,495.94,242,40.8125,29.434673431176368,0,0.36,United Kingdom,2,872.64,1,0.0018083182640144665,38,0.9899999976158143,False
16551,4,152,542,333.2725,5,1626.07,325.214,54,13.4,66.65020630125612,0,0.0,United Kingdom,2,611.05,1,0.28044280442804426,38,0.6277207732200623,False
16552,1,58,189,284.44000000000005,2,379.7300000000001,189.86500000000004,17,8.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.30687830687830686,38,0.61602942943573,False
16553,29,21,482,521.5010344827587,30,15595.37,519.8456666666667,191,9.5,27.007296952304404,0,0.0909090909090909,United Kingdom,3,988.64,1,0.043568464730290454,38,1.0,False
16554,6,38,540,317.20666666666665,7,2318.73,331.2471428571429,90,19.428571428571427,25.295585912697625,0,0.5625,United Kingdom,1,522.99,1,0.07037037037037037,38,0.9529938340187073,False
16555,3,321,321,453.06333333333333,4,1629.79,407.4475,46,12.25,0.0,0,0.5,United Kingdom,2,285.89,1,1.0,38,0.37661305665969846,False
16556,13,17,548,473.1092307692307,14,6337.610000000001,452.6864285714286,227,27.0,18.7811280074113,0,0.3333333333333333,United Kingdom,3,1674.97,1,0.03102189781021898,38,0.9899999976158143,False
16558,27,8,552,300.7092592592593,28,8416.2,300.5785714285715,273,17.857142857142858,19.368888614317708,0,0.2222222222222222,United Kingdom,9,4288.94,1,0.014492753623188406,38,1.0,True
16559,0,213,213,175.0,1,175.0,175.0,17,17.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.24623398631811141,True
16560,6,174,547,342.01,7,2539.15,362.7357142857143,111,23.142857142857142,61.97230564265514,0,0.125,United Kingdom,1,509.23,1,0.3180987202925046,38,0.6627930641174317,False
16562,0,292,292,223.86,1,223.86,223.86,34,34.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.20147315114736558,False
16563,4,216,554,699.0899999999999,5,3334.82,666.964,46,14.0,31.63331577098213,0,0.1666666666666666,United Kingdom,1,1077.74,1,0.3898916967509025,38,0.6582148790359497,False
16564,0,385,385,87.8,1,87.8,87.8,5,5.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.07987593486905098,True
16565,3,180,371,152.68333333333334,4,773.05,193.2625,7,2.75,19.974984355438178,0,0.2,United Kingdom,0,0.0,0,0.48517520215633425,38,0.4860787630081177,True
16566,1,8,108,185.22000000000003,2,280.12,140.06,6,3.0,0.0,0,0.3333333333333333,United Kingdom,3,334.54,1,0.07407407407407407,38,0.6135148048400879,False
16567,1,10,152,308.03999999999996,2,865.6,432.8,34,17.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.06578947368421052,38,0.6366025805473328,False
16568,1,243,457,543.6,2,1020.9,510.4500000000001,5,2.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.5317286652078774,38,0.39814403653144836,False
16569,3,447,539,302.96,4,1331.03,332.7575,23,7.5,9.539392014169456,0,0.0,United Kingdom,1,124.2,1,0.8293135435992579,38,0.16642702966928483,True
16570,12,21,435,378.2325,13,5169.139999999999,397.6261538461538,97,13.0,22.668059226385243,0,0.3809523809523809,United Kingdom,7,2265.17,1,0.04827586206896552,38,0.9899999976158143,False
16571,7,97,447,407.9742857142857,8,3263.73,407.96625,118,24.625,34.74122019953215,0,0.3846153846153846,United Kingdom,2,985.01,1,0.21700223713646533,38,0.811900520324707,False
16572,0,91,91,342.58,1,342.58,342.58,21,21.0,0.0,1,0.0,United Kingdom,2,667.02,1,1.0,38,0.4243345081806183,False
16573,0,106,106,292.63,1,292.63,292.63,16,16.0,0.0,1,0.5,United Kingdom,1,370.98,1,1.0,38,0.4243345081806183,False
16574,1,239,474,259.43,2,850.3399999999999,425.17,58,29.0,0.0,0,0.0,United Kingdom,1,451.44,1,0.5042194092827004,38,0.428594696521759,False
16576,1,236,337,313.47,2,540.87,270.435,32,16.5,0.0,0,0.6,United Kingdom,0,0.0,0,0.7002967359050445,38,0.4011437177658081,False
16577,0,482,482,380.0,1,380.0,380.0,23,23.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.106452327221632,False
16578,0,442,442,156.6,1,156.6,156.6,9,9.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.07130195125937462,False
16579,0,241,241,295.05,1,295.05,295.05,14,14.0,0.0,1,0.5,United Kingdom,0,0.0,0,1.0,38,0.3251613974571228,False
16583,1,189,489,233.45,2,297.95,148.975,18,9.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.38650306748466257,38,0.3251613974571228,False
16584,3,70,477,633.4366666666666,4,2832.03,708.0075,52,17.0,59.65176722724427,0,0.3333333333333333,United Kingdom,1,324.14,1,0.14675052410901468,38,0.6556501984596252,False
16585,1,409,511,252.27,2,341.59000000000003,170.79500000000002,16,9.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.8003913894324853,38,0.1441171444952488,False
16586,2,64,451,567.365,3,1462.78,487.5933333333333,27,9.333333333333334,3.5355339059327378,0,0.0,United Kingdom,0,0.0,0,0.1419068736141907,38,0.5017913460731507,False
16587,0,48,48,225.15,1,225.15,225.15,13,13.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.5440369844436646,False
16588,3,202,390,381.49333333333334,4,1361.28,340.32,64,17.75,17.95364401266031,0,0.0,United Kingdom,0,0.0,0,0.517948717948718,38,0.5373703241348267,False
16589,0,266,266,153.12,1,153.12,153.12,11,11.0,0.0,1,0.0,United Kingdom,3,459.24,1,1.0,38,0.21609383970499038,True
16590,1,216,230,289.15,2,605.9,302.95,26,14.5,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0,0.9391304347826087,38,0.4243345081806183,False
16592,17,17,537,266.7329411764706,18,4847.06,269.28111111111116,154,15.5,29.66851172936206,0,0.217391304347826,United Kingdom,10,2960.85,1,0.03165735567970205,38,0.9899999976158143,False
16593,6,5,550,152.835,7,996.61,142.37285714285716,53,10.142857142857142,103.80494529003263,0,0.125,United Kingdom,1,74.53,1,0.00909090909090909,38,0.6512057542800903,False
16595,3,192,507,298.3333333333333,4,1397.59,349.3975,286,90.0,88.16083786655689,0,0.0,United Kingdom,1,360.16,1,0.378698224852071,38,0.6526631951332093,False
16596,2,182,545,116.965,3,329.48,109.82666666666668,17,6.0,200.8183258569795,0,0.0,United Kingdom,1,129.5,1,0.3339449541284404,38,0.48371620774269103,False
16598,0,101,101,145.04999999999998,1,145.04999999999998,145.04999999999998,10,10.0,0.0,1,0.5,United Kingdom,0,0.0,0,1.0,38,0.3251613974571228,False
16599,0,201,201,172.8,1,172.8,172.8,12,12.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.24623398631811141,True
16600,8,69,537,158.4175,9,1577.35,175.26111111111112,77,11.0,76.56183308747437,0,0.25,United Kingdom,4,576.06,1,0.12849162011173185,38,0.7394307732582093,False
16601,1,206,439,367.05,2,434.3,217.15,38,19.0,0.0,0,0.0,United Kingdom,1,241.53,1,0.46924829157175396,38,0.3952172458171844,True
16602,0,204,204,235.25,1,235.25,235.25,11,11.0,0.0,1,0.6666666666666666,United Kingdom,1,528.08,1,1.0,38,0.3251613974571228,True
16604,1,378,384,125.75,2,432.45,216.225,10,6.0,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0,0.984375,38,0.21429209262132645,True
16605,0,540,540,60.48,1,60.48,60.48,1,1.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.040914416685700415,False
16606,1,220,250,119.7,2,357.66,178.83,16,11.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.88,38,0.3272317945957184,False
16607,17,23,405,222.87764705882353,18,4076.22,226.45666666666665,148,11.0,16.933259996753346,0,0.1428571428571428,United Kingdom,7,1630.65,1,0.056790123456790124,38,0.9882352948188782,False
16608,1,269,479,601.32,2,1286.62,643.31,94,58.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.5615866388308977,38,0.49183890223503113,True
16609,2,13,68,715.0450000000001,3,1987.62,662.54,87,36.666666666666664,6.363961030678928,0,0.0,United Kingdom,4,3505.84,1,0.19117647058823528,38,0.8403220057487488,True
16610,0,35,35,75.66,1,75.66,75.66,6,6.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3251613974571228,False
16611,5,2,455,299.618,6,1785.13,297.5216666666667,86,18.166666666666668,76.0440661721873,0,0.1428571428571428,United Kingdom,0,0.0,0,0.004395604395604396,38,0.7838647365570068,False
16612,6,2,552,375.9666666666667,7,2766.67,395.23857142857145,96,20.428571428571427,51.592312088785725,0,0.125,United Kingdom,2,478.76,1,0.0036231884057971015,38,0.8507982015609741,False
16614,1,218,394,380.45,2,673.5999999999999,336.79999999999995,20,11.5,0.0,0,0.0,United Kingdom,1,506.19,1,0.5532994923857868,38,0.4633759021759033,False
16615,0,442,442,291.5,1,291.5,291.5,19,19.0,0.0,1,0.5,United Kingdom,0,0.0,0,1.0,38,0.11373892650008202,True
16617,0,51,51,151.85,1,151.85,151.85,5,5.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.36902677416801455,True
16618,3,26,138,237.71,4,1441.29,360.3225,44,13.5,32.90896534380867,0,0.2,United Kingdom,1,1206.3,1,0.18840579710144928,38,0.8507982015609741,False
16619,3,79,471,314.37333333333333,4,1938.33,484.5825,103,29.0,79.60736984308258,0,0.2,United Kingdom,0,0.0,0,0.16772823779193205,38,0.6498716711997986,True
16620,4,76,554,213.34,5,1675.73,335.146,74,18.0,40.73491540844701,0,0.0,United Kingdom,1,83.2,1,0.1371841155234657,38,0.7481078624725341,False
16621,1,31,93,327.85,2,490.7000000000001,245.35,14,8.5,0.0,0,0.0,United Kingdom,2,322.78,1,0.3333333333333333,38,0.6944207668304443,False
16622,0,359,359,225.4,1,225.4,225.4,12,12.0,0.0,1,0.5,United Kingdom,0,0.0,0,1.0,38,0.16429750993847847,False
16623,3,61,408,262.33,4,1015.24,253.81,44,12.75,52.7288662246149,0,0.2,United Kingdom,0,0.0,0,0.14950980392156862,38,0.643424117565155,False
16624,0,13,13,426.43,1,426.43,426.43,21,21.0,0.0,1,0.0,United Kingdom,1,384.14,1,1.0,38,0.5769976496696472,True
16625,4,90,359,346.0075,5,1654.03,330.806,82,19.8,56.62964476903123,0,0.1666666666666666,United Kingdom,0,0.0,0,0.25069637883008355,38,0.6659207701683044,False
16626,1,0,82,596.13,2,1391.88,695.94,68,36.5,0.0,0,0.3333333333333333,United Kingdom,14,2632.01,1,0.0,38,0.7667964935302735,False
16628,3,34,457,254.98666666666668,4,842.96,210.74,43,11.5,112.0550459967481,0,0.0,United Kingdom,3,1475.14,1,0.07439824945295405,38,0.6582148790359497,False
16630,0,223,223,106.8,1,106.8,106.8,4,4.0,0.0,1,0.5,United Kingdom,0,0.0,0,1.0,38,0.20147315114736558,False
16631,6,297,467,254.53166666666667,7,1892.52,270.36,46,11.428571428571429,16.431676725154983,0,0.125,United Kingdom,0,0.0,0,0.6359743040685225,38,0.34376558661460876,False
16632,1,301,397,202.0,2,406.4,203.2,22,13.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.7581863979848866,38,0.20362104326486588,True
16633,0,50,50,447.52,1,447.52,447.52,26,26.0,0.0,1,0.0,United Kingdom,5,2435.58,1,1.0,38,0.5358670473098754,False
16634,5,38,503,269.202,6,1649.81,274.9683333333333,72,13.833333333333334,85.7105594428131,0,0.4,United Kingdom,0,0.0,0,0.07554671968190854,38,0.7299636960029602,False
16635,0,222,222,473.0,1,473.0,473.0,25,25.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3534222662448883,True
16636,3,254,462,830.1966666666667,4,3802.04,950.51,62,18.25,67.17390366305456,0,0.0,United Kingdom,0,0.0,0,0.5497835497835498,38,0.46541209816932677,True
16637,0,41,41,303.62,1,303.62,303.62,16,16.0,0.0,1,0.0,United Kingdom,3,850.85,1,1.0,38,0.5440369844436646,False
16638,10,73,294,183.015,11,1910.85,173.71363636363637,99,9.545454545454543,13.258540224658551,0,0.0833333333333333,United Kingdom,4,469.28,1,0.24829931972789115,38,0.8885340452194214,False
16639,2,22,225,235.57500000000005,3,961.62,320.54,48,17.0,101.82337649086284,0,0.0,United Kingdom,1,786.36,1,0.09777777777777778,38,0.7726093292236328,False
16640,0,213,213,179.4,1,179.4,179.4,13,13.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.26245620995759966,False
16641,0,517,517,323.40000000000003,1,323.40000000000003,323.40000000000003,24,24.0,0.0,1,0.0,United Kingdom,1,231.1,1,1.0,38,0.10154004916548728,False
16642,1,23,231,307.73,2,696.85,348.425,33,17.5,0.0,0,0.5,United Kingdom,1,380.6,1,0.09956709956709957,38,0.64319349527359,False
16643,1,61,238,487.51,2,923.11,461.555,48,27.5,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0,0.25630252100840334,38,0.6204738736152648,True
16644,0,28,28,722.41,1,722.41,722.41,54,54.0,0.0,1,0.0,United Kingdom,1,111.37,1,1.0,38,0.6568046092987061,False
16645,0,551,551,160.39,1,160.39,160.39,14,14.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.05460211485624313,False
16646,0,265,265,678.8,1,678.8,678.8,29,29.0,0.0,1,0.5,United Kingdom,0,0.0,0,1.0,38,0.3534222662448883,False
16647,2,20,360,155.73000000000002,3,455.59,151.86333333333334,25,9.333333333333334,96.16652224137046,0,0.0,United Kingdom,1,86.31,1,0.05555555555555555,38,0.49272364377975464,False
16648,1,271,406,129.3,2,382.14,191.07,18,9.0,0.0,0,0.0,United Kingdom,1,290.65999999999997,1,0.6674876847290641,38,0.3251613974571228,False
16649,0,336,336,306.58000000000004,1,306.58000000000004,306.58000000000004,20,20.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.16826842799782754,False
16650,5,236,335,152.058,6,1397.69,232.94833333333335,53,12.333333333333334,19.562719647329203,0,0.0,United Kingdom,1,518.42,1,0.7044776119402985,38,0.428594696521759,False
16651,0,402,402,136.2,1,136.2,136.2,6,6.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.10701623782515526,False
16652,11,28,448,1125.6727272727271,12,13831.04,1152.5866666666668,108,16.916666666666668,38.13421274679972,0,0.3333333333333333,United Kingdom,4,3719.35,1,0.0625,38,0.9701708793640137,False
16654,6,3,428,191.725,7,1420.05,202.8642857142857,61,9.857142857142858,35.52276265532661,0,0.125,United Kingdom,1,64.02,1,0.007009345794392523,38,0.8677548289299011,True
16655,8,1,493,444.4187500000001,9,3864.44,429.38222222222225,281,40.333333333333336,37.374552075672334,0,0.1,United Kingdom,4,2558.82,1,0.002028397565922921,38,0.9808278918266297,True
16656,20,8,551,569.5555000000002,21,11764.85,560.2309523809524,21,4.714285714285714,17.88677841606093,0,0.3225806451612903,United Kingdom,9,5068.32,1,0.014519056261343012,38,0.9808278918266297,False
16657,0,70,70,215.43,1,215.43,215.43,65,65.0,0.0,1,0.0,United Kingdom,3,659.0,1,1.0,38,0.6104634523391723,False
16658,4,184,435,137.585,5,680.83,136.166,48,12.2,28.941032001871207,0,0.3333333333333333,United Kingdom,0,0.0,0,0.42298850574712643,38,0.5018329620361328,False
16660,4,26,510,213.665,5,996.26,199.252,10,2.2,83.89080203852308,0,0.0,United Kingdom,2,883.29,1,0.050980392156862744,38,0.6627930641174317,True
16661,3,356,538,216.82,4,932.76,233.19,50,15.0,57.830211250983105,0,0.2,United Kingdom,0,0.0,0,0.6617100371747212,38,0.27679101526737215,True
16662,0,210,210,151.05,1,151.05,151.05,28,28.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.25946981012821196,True
16663,0,545,545,165.0,1,165.0,165.0,1,1.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.07130195125937462,False
16664,0,385,385,109.2,1,109.2,109.2,8,8.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.08589323535561562,True
16665,0,178,178,135.39999999999998,1,135.39999999999998,135.39999999999998,9,9.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.2062476858496666,False
16666,0,437,437,98.73,1,98.73,98.73,15,15.0,0.0,1,0.0,United Kingdom,1,118.98,1,1.0,38,0.026666668057441712,True
16667,0,100,100,200.4,1,200.4,200.4,20,20.0,0.0,1,0.0,United Kingdom,1,366.78,1,1.0,38,0.4243345081806183,False
16668,8,30,447,67.4675,9,678.28,75.36444444444444,27,4.555555555555555,31.454048115578747,0,0.0,United Kingdom,4,184.14,1,0.06711409395973154,38,0.8885340452194214,False
16670,13,63,545,399.8892307692308,14,5882.47,420.1764285714286,201,25.571428571428573,29.593181820419552,0,0.391304347826087,United Kingdom,6,2147.68,1,0.11559633027522936,38,0.9808278918266297,False
16672,9,0,82,330.9888888888888,10,4154.34,415.434,22,6.6,5.410894360249309,0,0.0909090909090909,United Kingdom,10,3980.6,1,0.0,38,0.9553707480430603,False
16673,0,495,495,171.13,1,171.13,171.13,19,19.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.05160935968160629,False
16675,1,257,294,301.79999999999995,2,608.8599999999999,304.42999999999995,21,11.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.8741496598639455,38,0.3534222662448883,False
16676,4,29,234,362.725,5,1868.28,373.656,90,21.6,41.740268326880695,0,0.1666666666666666,United Kingdom,1,493.62,1,0.12393162393162394,38,0.916635024547577,False
16677,1,227,468,617.39,2,880.62,440.31,45,23.5,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0,0.48504273504273504,38,0.4633759021759033,False
16678,4,13,98,238.6175,5,1266.65,253.33,52,13.8,8.99536917900909,0,0.1666666666666666,United Kingdom,7,1843.34,1,0.1326530612244898,38,0.8819505214691162,True
16679,2,182,363,238.08,3,663.31,221.10333333333332,15,6.0,87.68124086713189,0,0.0,United Kingdom,0,0.0,0,0.5013774104683195,38,0.4840425670146942,False
16680,1,344,350,97.5,2,637.75,318.875,16,8.5,0.0,0,0.0,United Kingdom,1,183.7,1,0.9828571428571429,38,0.21906662732362747,False
16681,3,21,457,291.94666666666666,4,1027.34,256.835,17,7.5,209.87218332435896,0,0.0,United Kingdom,3,894.5,1,0.045951859956236324,38,0.6512057542800903,False
16683,0,349,349,320.25,1,320.25,320.25,18,18.0,0.0,1,0.5,United Kingdom,0,0.0,0,1.0,38,0.2027996614575386,False
16684,39,21,548,2694.2817948717952,40,105565.15,2639.12875,149,14.3,16.26501175183865,0,0.1666666666666666,United Kingdom,15,41577.62,1,0.03832116788321168,38,0.9899999976158143,False
16686,12,10,549,250.1475,13,3116.82,239.75538461538463,355,55.30769230769231,29.466339296138425,0,0.1333333333333333,United Kingdom,3,1764.25,1,0.018214936247723135,38,0.9899999976158143,False
16687,0,206,206,157.63,1,157.63,157.63,8,8.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.21609383970499038,False
16690,2,17,267,84.075,3,213.95,71.31666666666666,7,4.0,94.04520189781084,0,0.0,United Kingdom,1,139.07999999999998,1,0.06367041198501873,38,0.6371789574623108,False
16691,1,234,377,142.95,2,178.82999999999998,89.41499999999999,11,5.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.6206896551724138,38,0.3728828489780426,True
16692,3,72,257,397.8333333333333,4,1764.6999999999998,441.1749999999999,2,1.0,50.22947341949744,0,0.0,United Kingdom,0,0.0,0,0.2801556420233463,38,0.6659207701683044,False
16693,3,87,472,216.35,4,855.03,213.7575,117,31.0,19.629909152447276,0,0.0,United Kingdom,1,324.45,1,0.1843220338983051,38,0.7104158759117126,False
16694,0,539,539,98.3,1,98.3,98.3,3,3.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.03895348906517029,False
16695,1,377,377,29.75,2,191.9,95.95,30,15.0,0.0,0,0.0,United Kingdom,0,0.0,0,1.0,38,0.20362104326486588,False
16696,2,19,64,261.75,3,558.9000000000001,186.30000000000004,7,3.0,16.97056274847714,0,0.0,United Kingdom,1,99.0,1,0.296875,38,0.7812864184379578,False
16697,0,57,57,112.75,1,112.75,112.75,20,20.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3952172458171844,False
16698,1,42,69,816.0,2,1998.0,999.0,4,2.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.6086956521739131,38,0.5943151354789734,False
16699,6,196,551,142.86666666666667,7,994.6,142.0857142857143,51,8.571428571428571,35.391618593484345,0,0.125,United Kingdom,0,0.0,0,0.35571687840290384,38,0.5931878566741944,False
16700,18,17,553,350.0416666666667,19,6702.45,352.7605263157895,229,20.63157894736842,17.99092000466844,0,0.1739130434782608,United Kingdom,6,2128.32,1,0.03074141048824593,38,1.0,False
16701,18,5,554,352.1444444444444,19,6716.72,353.51157894736843,113,9.68421052631579,19.493588689617926,0,0.2083333333333333,United Kingdom,7,3200.01,1,0.009025270758122744,38,0.9899999976158143,False
16702,3,231,548,296.00333333333333,4,1109.53,277.3825,83,22.5,39.35733730830886,0,0.2,United Kingdom,0,0.0,0,0.4215328467153285,38,0.4517854869365692,True
16704,1,434,488,121.85,2,664.16,332.08,50,25.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.889344262295082,38,0.18719572275877,False
16705,29,23,546,1132.3872413793104,30,36088.55,1202.9516666666668,349,17.533333333333335,21.424745142789853,0,0.3333333333333333,United Kingdom,11,7175.9800000000005,1,0.04212454212454213,38,0.9899999976158143,False
16707,3,216,456,121.70666666666666,4,533.41,133.3525,64,16.25,59.71878543082849,0,0.0,United Kingdom,0,0.0,0,0.47368421052631576,38,0.46541209816932677,False
16709,12,15,546,563.5358333333332,13,8010.73,616.2099999999999,199,20.615384615384617,34.77753977392985,0,0.0,United Kingdom,1,1045.28,1,0.027472527472527472,38,0.9825925946235656,False
